productId,title,price,sellerId,Created_at
67183205fc13ae43ba22d390,"Occup of pk-up/van inj in clsn w rail trn/veh in traf, sqla",$14.35,omacpeicedi,4/23/2024
67183205fc13ae43ba22d391,"Insect bite (nonvenomous), unsp lower leg, subs encntr",$30.19,zcrockendj,12/10/2023
67183205fc13ae43ba22d392,"Toxic effect of harmful algae and algae toxins, undet, sqla",$93.43,vfootittdk,9/11/2024
67183205fc13ae43ba22d393,"Unspecified superficial injury of right thigh, subs encntr",$3.83,rseedsdl,10/8/2024
67183205fc13ae43ba22d394,Postproc seroma of eye and adnexa following other procedure,$51.66,gchatandm,4/2/2024
67183205fc13ae43ba22d395,"Toxic effect of cobra venom, intentional self-harm, init",$30.62,slornsendn,10/27/2023
67183205fc13ae43ba22d396,"Burn of unspecified degree of back of right hand, sequela",$9.94,dhixsondo,3/5/2024
67183205fc13ae43ba22d397,"Unsp fx r low leg, subs for opn fx type I/2 w delay heal",$59.65,lmcpeckdp,7/14/2024
67183205fc13ae43ba22d398,"Subluxation of radiocarpal joint of right wrist, subs encntr",$43.51,baddeydq,12/11/2023
67183205fc13ae43ba22d399,Other forms of sporotrichosis,$32.27,wbattanydr,2/9/2024
67183205fc13ae43ba22d39a,"Legal intervnt w unsp sharp objects, bystand injured, subs",$16.44,swhippds,3/26/2024
67183205fc13ae43ba22d39b,War op involving thermal radn effect of nuclear weapon,$45.95,rpinnockedt,4/17/2024
67183205fc13ae43ba22d39c,"Fracture of orbital floor, left side, 7thD",$76.93,vsiseydu,10/11/2024
67183205fc13ae43ba22d39d,"Displ commnt fx l patella, 7thQ",$39.28,gwetherheaddv,6/2/2024
67183205fc13ae43ba22d39e,"Central corneal opacity, right eye",$88.38,akinvigdw,7/8/2024
67183205fc13ae43ba22d39f,"Abscess, furuncle and carbuncle of nose",$76.42,ephilippondx,5/16/2024
67183205fc13ae43ba22d3a0,"Unspecified enophthalmos, right eye",$95.04,fbruforddy,10/6/2024
67183205fc13ae43ba22d3a1,"Calcific tendinitis, unspecified lower leg",$12.85,awyburndz,7/17/2024
67183205fc13ae43ba22d3a2,"Sprain of tarsal ligament of left foot, sequela",$38.99,gwaithe0,10/21/2024
67183205fc13ae43ba22d3a3,"Inj flexor musc/fasc/tend r mid finger at forarm lv, sequela",$60.27,fgreallye1,11/14/2023
67183205fc13ae43ba22d3a4,"Burn of third degree of chest wall, subsequent encounter",$1.01,gclementele2,3/12/2024
67183205fc13ae43ba22d3a5,"Coma scale, best motor response, abnormal, 24+hrs",$57.46,jtrevainse3,8/21/2024
67183205fc13ae43ba22d3a6,"Inj superficial vein at shldr/up arm, right arm",$72.91,hbalogune4,4/16/2024
67183205fc13ae43ba22d3a7,"Contusion of fallopian tube, bilateral, sequela",$45.56,cdyase5,7/20/2024
67183205fc13ae43ba22d3a8,"Partial traumatic amp at level betw r hip and knee, sequela",$87.58,fwhilese6,3/17/2024
67183205fc13ae43ba22d3a9,"Unsp inj unsp blood vess at hip and thi lev, unsp leg, subs",$38.63,nsuttabye7,3/21/2024
67183205fc13ae43ba22d3aa,Hordeolum externum right lower eyelid,$36.91,nyardye8,5/26/2024
67183205fc13ae43ba22d3ab,"Unsp opn wnd l frnt wl of thorax w/o penet thor cavity, sqla",$71.07,acreake9,9/19/2024
67183205fc13ae43ba22d3ac,"Exposure to other specified factors, sequela",$41.33,cfrankemaea,5/2/2024
67183205fc13ae43ba22d3ad,"Open bite, right hip, subsequent encounter",$41.97,omatteinieb,9/11/2024
67183205fc13ae43ba22d3ae,"Torus fracture of upper end of right fibula, init",$5.10,rcarbryec,11/22/2023
67183205fc13ae43ba22d3af,"Laceration with foreign body, unspecified foot, sequela",$7.88,cdibiasioed,1/11/2024
67183205fc13ae43ba22d3b0,Unsp injury of radial artery at wrs/hnd lv of unsp arm,$71.00,jezzyee,3/2/2024
67183205fc13ae43ba22d3b1,"Displ seg fx shaft of r fibula, init for opn fx type I/2",$97.51,krahlef,5/5/2024
67183205fc13ae43ba22d3b2,Unspecified myringitis,$0.34,lwaltheweg,1/12/2024
67183205fc13ae43ba22d3b3,"Juvenile rheumatoid arthritis with systemic onset, unsp knee",$67.81,mbrimseh,2/15/2024
67183205fc13ae43ba22d3b4,"Other fish poisoning, assault",$91.99,nhellisei,5/17/2024
67183205fc13ae43ba22d3b5,Embolism and thrombosis of other thoracic veins,$50.66,rfawcknerej,6/22/2024
67183205fc13ae43ba22d3b6,"Crushing injury of larynx and trachea, initial encounter",$82.14,nmityashinek,11/21/2023
67183205fc13ae43ba22d3b7,"Fibrous dysplasia (monostotic), ankle and foot",$65.82,bsouthallel,10/14/2024
67183205fc13ae43ba22d3b8,"Oth inflammatory spondylopathies, thoracic region",$85.70,rrasellesem,8/6/2024
67183205fc13ae43ba22d3b9,"Blister (nonthermal), left hip",$52.12,kdadswellen,1/19/2024
67183205fc13ae43ba22d3ba,Ectopic testis,$39.95,lmaccrossoneo,10/10/2024
67183205fc13ae43ba22d3bb,"Legal intervnt involving unsp gas, bystander injured, init",$38.84,sgummowep,10/7/2024
67183205fc13ae43ba22d3bc,"Oth incomplete lesion at T7-T10, init",$11.88,dwaiteq,7/6/2024
67183205fc13ae43ba22d3bd,"Burn of unsp degree of other site of trunk, init encntr",$57.06,shelwiger,6/10/2024
67183205fc13ae43ba22d3be,"Pnctr w fb of abd wall, left lower q w penet perit cav, init",$59.36,mgreadyes,9/22/2024
67183205fc13ae43ba22d3bf,"Nondisp spiral fx shaft of r tibia, 7thQ",$16.24,jbowlinget,12/26/2023
67183205fc13ae43ba22d3c0,"Oth osteopor w crnt path fx, unsp femr, 7thK",$58.23,lphaupeu,10/5/2024
67183205fc13ae43ba22d3c1,"Complete traumatic trnsphal amp of l little finger, sequela",$69.14,aredholeev,1/16/2024
67183205fc13ae43ba22d3c2,"Mech compl of insulin pump, initial encounter",$90.33,amanifoldew,5/29/2024
67183205fc13ae43ba22d3c3,"Speech disturbances, not elsewhere classified",$66.41,jaubrunex,4/13/2024
67183205fc13ae43ba22d3c4,"Burn of third degree of unspecified thigh, sequela",$3.33,olowlesey,12/6/2023
67183205fc13ae43ba22d3c5,"Oth disrd of bone density and structure, other site",$53.19,ohinerez,11/11/2023
67183205fc13ae43ba22d3c6,"Terrorism w fire/hot subst, publ sfty offcl injured, subs",$84.31,rsondlandf0,9/18/2024
67183205fc13ae43ba22d3c7,Other specified congenital deformities of hip,$72.59,lburrilf1,2/20/2024
67183205fc13ae43ba22d3c8,"Lymphocyte depleted Hodgkin lymphoma, intra-abd lymph nodes",$31.47,etolworthief2,12/23/2023
67183205fc13ae43ba22d3c9,"Nondisp fx of first metatarsal bone, left foot, init",$15.02,ndagostinif3,7/18/2024
67183205fc13ae43ba22d3ca,"Nondisp fx of neck of second metacarpal bone, left hand",$72.84,svenartf4,4/28/2024
67183205fc13ae43ba22d3cb,"Superficial foreign body of left middle finger, subs encntr",$10.33,tbrunstanf5,12/28/2023
67183205fc13ae43ba22d3cc,Ntrm subarach hemorrhage from left middle cerebral artery,$54.41,dmetzigf6,3/8/2024
67183205fc13ae43ba22d3cd,"Cocaine abuse with cocaine-induced psychotic disorder, unsp",$48.12,cgilvearf7,4/9/2024
67183205fc13ae43ba22d3ce,"Foreign body granuloma of soft tissue, NEC, unsp upper arm",$91.43,aoneillf8,1/13/2024
67183205fc13ae43ba22d3cf,"Unsp fx shaft of r femr, 7thF",$80.40,jondrousekf9,10/21/2024
67183205fc13ae43ba22d3d0,"Unspecified sprain of right great toe, sequela",$16.39,dmccreaghfa,4/30/2024
67183205fc13ae43ba22d3d1,"Pasngr in pk-up/van inj in clsn w nonmtr veh in traf, sqla",$37.47,tsamwayefb,8/28/2024
67183205fc13ae43ba22d3d2,"Spontaneous rupture of flexor tendons, forearm",$32.88,bdarbenfc,11/13/2023
67183205fc13ae43ba22d3d3,"Corrosion of third degree of unsp lower leg, init encntr",$65.09,tbostockfd,4/7/2024
67183205fc13ae43ba22d3d4,"Other calcification of muscle, right lower leg",$80.74,ebrockelsbyfe,12/1/2023
67183205fc13ae43ba22d3d5,Chronic laryngotracheitis,$38.66,arodliffff,9/24/2024
67183205fc13ae43ba22d3d6,"Opioid use, unsp w intoxication with perceptual disturbance",$57.31,ashreevesfg,10/20/2024
67183205fc13ae43ba22d3d7,Other deformity of finger(s),$14.45,nprettyjohnsfh,5/22/2024
67183205fc13ae43ba22d3d8,"Nondisp fx of neck of MC bone, subs for fx w nonunion",$40.64,ccolgravefi,10/6/2024
67183205fc13ae43ba22d3d9,Unsp injury of flexor musc/fasc/tend r idx fngr at forarm lv,$53.35,gloselfj,3/19/2024
67183205fc13ae43ba22d3da,"Complete traumatic amputation of left foot, level unsp",$23.88,iputtfk,9/3/2024
67183205fc13ae43ba22d3db,Open bite of unspecified buttock,$3.31,fhargreavesfl,11/19/2023
67183205fc13ae43ba22d3dc,Other congenital malformations of lung,$98.51,mseegarfm,5/17/2024
67183205fc13ae43ba22d3dd,Complications and ill-defined descriptions of heart disease,$67.10,bkieransfn,8/17/2024
67183205fc13ae43ba22d3de,"Poisoning by anticoagulants, assault, initial encounter",$16.67,jboristonfo,6/24/2024
67183205fc13ae43ba22d3df,NIHSS score 8,$69.44,ldessentfp,2/9/2024
67183205fc13ae43ba22d3e0,"Complete traumatic amp of left hand at wrist level, sequela",$39.98,dplumfq,1/7/2024
67183205fc13ae43ba22d3e1,"Oth fx lower end of right ulna, subs for clos fx w nonunion",$79.63,kwhitlandfr,5/13/2024
67183205fc13ae43ba22d3e2,Other chronic cystitis without hematuria,$27.66,ioluwatoyinfs,8/6/2024
67183205fc13ae43ba22d3e3,"Unsp physeal fx upper end of l femur, subs for fx w malunion",$88.62,cdeerrft,7/5/2024
67183205fc13ae43ba22d3e4,"Other rupture of muscle (nontraumatic), left upper arm",$13.85,hnewbornfu,7/7/2024
67183205fc13ae43ba22d3e5,"Torus fx lower end of left femur, subs for fx w malunion",$94.60,adeightonfv,6/6/2024
67183205fc13ae43ba22d3e6,"Hemarthrosis, hand",$30.27,mbartolinifw,12/31/2023
67183205fc13ae43ba22d3e7,"Adverse effect of opium, initial encounter",$66.91,pmelsomefx,12/9/2023
67183205fc13ae43ba22d3e8,"Disp fx of med condyle of l femr, 7thR",$79.48,jhubatschfy,12/10/2023
67183205fc13ae43ba22d3e9,"Hallucinogen dependence w psychotic disorder, unsp",$94.73,dkindlesidefz,7/26/2024
67183205fc13ae43ba22d3ea,"Sextuplets, all liveborn",$40.66,jkolakovicg0,11/7/2023
67183205fc13ae43ba22d3eb,"Oth fracture of lower end of right femur, init for clos fx",$35.23,wsiemantelg1,10/2/2024
67183205fc13ae43ba22d3ec,"Lead-induced gout, right shoulder",$58.70,osmardong2,9/20/2024
67183205fc13ae43ba22d3ed,"Pasngr in pk-up/van inj in clsn w hv veh nontraf, sequela",$16.11,awhitelandg3,7/29/2024
67183205fc13ae43ba22d3ee,X-linked adrenoleukodystrophy,$15.57,khadwing4,4/3/2024
67183205fc13ae43ba22d3ef,"Pedl cyc driver inj in clsn w statnry object in traf, sqla",$2.26,pprosserg5,4/21/2024
67183205fc13ae43ba22d3f0,Sprain of unspecified parts of left shoulder girdle,$95.18,nyedyg6,2/3/2024
67183205fc13ae43ba22d3f1,Term delivery with preterm labor,$4.04,dbassilg7,6/13/2024
67183205fc13ae43ba22d3f2,Cholangitis,$29.00,zrolstong8,8/17/2024
67183205fc13ae43ba22d3f3,Cerebral infrc due to unsp occls or stenosis of verteb art,$4.50,cmccafferyg9,11/16/2023
67183205fc13ae43ba22d3f4,Unspecified myringitis,$39.67,ckingsburyga,6/7/2024
67183205fc13ae43ba22d3f5,Bell's palsy,$89.84,jwolveygb,6/19/2024
67183205fc13ae43ba22d3f6,"Nondisp fx of olecran pro w/o intartic extn unsp ulna, init",$38.69,jrampleygc,2/19/2024
67183205fc13ae43ba22d3f7,Open bite of unspecified lesser toe(s) with damage to nail,$0.15,ldanksgd,9/3/2024
67183205fc13ae43ba22d3f8,Chronic respiratory failure with hypercapnia,$54.64,hsneesbiege,5/2/2024
67183205fc13ae43ba22d3f9,Meningoencephalitis in Chagas' disease,$56.31,wshinglergf,7/3/2024
67183205fc13ae43ba22d3fa,Congenital absence of both forearm and hand,$5.07,tshewsmithgg,6/8/2024
67183205fc13ae43ba22d3fb,"Car driver injured in collision w car nontraf, init",$5.62,glistergh,11/25/2023
67183205fc13ae43ba22d3fc,"Occup of hv veh injured in collision w hv veh in traf, subs",$5.04,mmassingergi,7/24/2024
67183205fc13ae43ba22d3fd,"Burn of unspecified degree of abdominal wall, subs encntr",$18.38,kbungeygj,4/15/2024
67183205fc13ae43ba22d3fe,Personal history of malignant neoplasm,$9.71,vkirkmangk,5/12/2024
67183205fc13ae43ba22d3ff,"Brown-Sequard syndrome at C7, sequela",$23.14,vmeijergl,12/16/2023
67183205fc13ae43ba22d400,"Nondisplaced avulsion fracture of unsp ilium, init",$95.46,cornillosgm,10/15/2024
67183205fc13ae43ba22d401,"Nondisp fx of second metatarsal bone, right foot, init",$24.52,wvarvellgn,8/7/2024
67183205fc13ae43ba22d402,Pulmonary cryptococcosis,$93.08,kfullstonego,6/18/2024
67183205fc13ae43ba22d403,"Partial physeal arrest, left distal femur",$10.71,ppenhallgp,11/30/2023
67183205fc13ae43ba22d404,Heartburn,$69.54,wockendongq,8/26/2024
67183205fc13ae43ba22d405,"Leakage of vascular dialysis catheter, subsequent encounter",$94.06,brebouletgr,9/7/2024
67183205fc13ae43ba22d406,"Puncture wound with foreign body of unsp buttock, sequela",$94.87,rstanfieldgs,10/16/2024
67183205fc13ae43ba22d407,"Laceration with foreign body, unspecified lower leg, sequela",$42.73,esacksgt,9/5/2024
67183205fc13ae43ba22d408,Unspecified injury of dorsal vein of right foot,$24.36,ocustancegu,4/22/2024
67183205fc13ae43ba22d409,"Maternal care for abnlt of vulva and perineum, unsp tri",$10.90,bkellogggv,4/21/2024
67183205fc13ae43ba22d40a,"Other secondary chronic gout, left shoulder",$75.29,rguddegw,3/4/2024
67183205fc13ae43ba22d40b,"Nondisp transverse fx unsp patella, 7thF",$77.54,arapingx,2/20/2024
67183205fc13ae43ba22d40c,Minimal atrophy of the mandible,$98.23,mzecchigy,9/28/2024
67183205fc13ae43ba22d40d,Pain due to other internal prosth dev/grft,$54.06,orogetgz,10/14/2024
67183205fc13ae43ba22d40e,"Anterior disp fx of sternal end of left clavicle, init",$30.06,kstephensh0,5/27/2024
67183205fc13ae43ba22d40f,Penetrating wound without foreign body of left eyeball,$79.27,adeeslyh1,6/6/2024
67183205fc13ae43ba22d410,"Laceration of portal vein, sequela",$65.60,cpolletth2,7/18/2024
67183205fc13ae43ba22d411,"Burn of first degree of left scapular region, sequela",$68.83,asherbourneh3,1/15/2024
67183205fc13ae43ba22d412,"Acquired deformities of toe(s), unspecified, left foot",$7.30,abaldacchih4,2/26/2024
67183205fc13ae43ba22d413,"Nondisp transverse fx shaft of unsp tibia, 7thG",$80.76,acrooteh5,8/20/2024
67183205fc13ae43ba22d414,"Dislocation of T8/T9 thoracic vertebra, initial encounter",$49.71,lpashenkovh6,1/4/2024
67183205fc13ae43ba22d415,"Monoarthritis, not elsewhere classified, hip",$83.51,mengleyh7,2/20/2024
67183205fc13ae43ba22d416,"Lacerat extensor musc/fasc/tend l thm at wrs/hnd lv, subs",$26.63,trossih8,4/20/2024
67183205fc13ae43ba22d417,"Type 1 diab w prolif diab rtnop w trctn dtch macula, l eye",$37.62,wpeagrimh9,7/9/2024
67183205fc13ae43ba22d418,"Congenital malformations of palate, not elsewhere classified",$63.76,avobesha,7/5/2024
67183205fc13ae43ba22d419,"Corrosion of first degree of left axilla, sequela",$14.12,mkiesselhb,7/24/2024
67183205fc13ae43ba22d41a,"Drug/chem diab with diab macular edema, resolved fol trtmt",$26.35,jnesfieldhc,10/13/2024
67183205fc13ae43ba22d41b,"Striking against or struck by other objects, init encntr",$32.89,lluppitthd,11/7/2023
67183205fc13ae43ba22d41c,"Laceration of radial artery at forearm level, right arm",$65.55,ssloanhe,4/4/2024
67183205fc13ae43ba22d41d,Encounter for fit/adjst of extracorporeal dialysis catheter,$53.01,mmillotthf,9/8/2024
67183205fc13ae43ba22d41e,"Oth fracture of upper end of left radius, init for clos fx",$67.78,vculliganhg,4/8/2024
67183205fc13ae43ba22d41f,"Olecranon bursitis, right elbow",$9.32,ehannehh,11/5/2023
67183205fc13ae43ba22d420,"Toxic effect of tobacco cigarettes, self-harm, subs",$45.88,smcgluehi,7/13/2024
67183205fc13ae43ba22d421,Osseous stenosis of neural canal of lower extremity,$45.98,emosconehj,10/14/2024
67183205fc13ae43ba22d422,Postthrombotic syndrome with ulcer and inflammation,$1.43,gvassiehk,6/14/2024
67183205fc13ae43ba22d423,"Nondisp seg fx shaft of rad, r arm, 7thJ",$14.72,hbartlomieczakhl,4/12/2024
67183205fc13ae43ba22d424,"Other fracture of fifth lumbar vertebra, sequela",$80.96,tsalmonihm,7/24/2024
67183205fc13ae43ba22d425,"Burn of third degree of lower back, subsequent encounter",$59.34,mseifferthn,1/5/2024
67183205fc13ae43ba22d426,"Bitten by other birds, sequela",$7.44,lterronho,8/21/2024
67183205fc13ae43ba22d427,Salter-Harris Type II physeal fracture of upper end of tibia,$10.07,epickthornehp,11/25/2023
67183205fc13ae43ba22d428,"Loose body in knee, right knee",$28.86,mmarlehq,11/3/2023
67183205fc13ae43ba22d429,"Poisoning by oth nonsteroid anti-inflam drugs, acc, sequela",$91.68,athomazinhr,4/5/2024
67183205fc13ae43ba22d42a,"Unsp injury of right wrist, hand and finger(s), subs encntr",$8.93,ltillertonhs,5/20/2024
67183205fc13ae43ba22d42b,"Other superficial bite of left forearm, initial encounter",$97.31,mrignoldesht,7/17/2024
67183205fc13ae43ba22d42c,"Poisoning by butyrophen/thiothixen neuroleptc, acc, subs",$69.05,rfiermanhu,8/13/2024
67183205fc13ae43ba22d42d,"Other contact with other rodent, subsequent encounter",$22.12,kchomleyhv,2/28/2024
67183205fc13ae43ba22d42e,"Nondisp spiral fx shaft of ulna, r arm, 7thD",$40.58,jballardhw,12/11/2023
67183205fc13ae43ba22d42f,Galeazzi's fracture of left radius,$34.35,schesnuthx,8/13/2024
67183205fc13ae43ba22d430,"Laceration of head of pancreas, unspecified degree, sequela",$96.50,rlangmanhy,1/10/2024
67183205fc13ae43ba22d431,Gonococcal brain abscess,$66.56,hbaksterhz,8/24/2024
67183205fc13ae43ba22d432,"Unspecified dislocation of left hip, sequela",$16.89,tmonteithi0,1/8/2024
67183205fc13ae43ba22d433,Contusion of scrotum and testes,$79.66,hdannielli1,10/9/2024
67183205fc13ae43ba22d434,"Displ spiral fx shaft of humer, unsp arm, 7thG",$56.75,bpulleni2,2/9/2024
67183205fc13ae43ba22d435,"Incomplete lesion of L2 level of lumbar spinal cord, init",$77.87,sfeorei3,7/14/2024
67183205fc13ae43ba22d436,Other myelitis,$37.51,kjigginsi4,5/2/2024
67183205fc13ae43ba22d437,"Laceration with foreign body of unsp part of head, sequela",$28.74,mkeunei5,2/29/2024
67183205fc13ae43ba22d438,"Foreign body in left ear, initial encounter",$90.31,ebaylei6,4/26/2024
67183205fc13ae43ba22d439,"Injury of unsp nerve at hip and thi lev, left leg, sequela",$3.86,bjordansoni7,4/2/2024
67183205fc13ae43ba22d43a,"Other secondary chronic gout, hip",$33.12,fglanerti8,11/23/2023
67183205fc13ae43ba22d43b,"Osseous obstruction of Eustachian tube, bilateral",$98.32,echattelainei9,10/1/2024
67183205fc13ae43ba22d43c,Pain due to other internal prosth dev/grft,$12.07,narchellia,4/18/2024
67183205fc13ae43ba22d43d,"Struck by alligator, sequela",$78.70,thernikib,10/30/2023
67183205fc13ae43ba22d43e,"Oth multiple gest, unsp num plcnta & amnio sacs, first tri",$97.99,tastillic,12/5/2023
67183205fc13ae43ba22d43f,Calculus of gallbladder with acute cholecystitis,$84.35,dreapeid,12/29/2023
67183205fc13ae43ba22d440,"Disp fx of ant column of left acetab, subs for fx w nonunion",$79.85,gheynenie,11/28/2023
67183205fc13ae43ba22d441,Abscess of breast associated with pregnancy,$54.56,fbamforthif,4/27/2024
67183205fc13ae43ba22d442,"Displ seg fx shaft of ulna, unsp arm, 7thN",$0.46,bmccriskenig,8/23/2024
67183205fc13ae43ba22d443,"Oth fx lower end of r femur, subs for clos fx w routn heal",$41.20,gsteedih,8/28/2024
67183205fc13ae43ba22d444,"Forced landing of hang-glider injuring occupant, init encntr",$61.57,bsantoii,1/1/2024
67183205fc13ae43ba22d445,"Toxic effect of venom of other venomous lizard, undetermined",$26.44,eragateij,12/22/2023
67183205fc13ae43ba22d446,"Nondisp pilon fx right tibia, subs for clos fx w routn heal",$17.39,gmcginnyik,12/8/2023
67183205fc13ae43ba22d447,"Inj radial artery at forearm level, unsp arm, init encntr",$44.21,csoldiil,3/9/2024
67183205fc13ae43ba22d448,"Burn of second degree of unspecified foot, subs encntr",$94.29,pledramim,1/12/2024
67183205fc13ae43ba22d449,"Path fx in neopltc dis, unsp hand, subs for fx w delay heal",$29.84,ncoilin,5/10/2024
67183205fc13ae43ba22d44a,Unspecified lump in breast,$37.17,bduckfieldio,2/5/2024
67183205fc13ae43ba22d44b,"Contus/lac cereb, w LOC of 30 minutes or less, init",$2.01,amcrannellip,1/24/2024
67183205fc13ae43ba22d44c,Fractured dental restorative material w/o loss of material,$33.11,ahartzogiq,12/23/2023
67183205fc13ae43ba22d44d,"Blister (nonthermal), left hip, subsequent encounter",$20.71,athaimir,6/7/2024
67183205fc13ae43ba22d44e,"Malar fracture, unspecified side, 7thG",$98.65,rcolleymoreis,10/24/2023
67183205fc13ae43ba22d44f,"Inj oth blood vessels at lower leg level, unsp leg, sequela",$29.40,bcasalettoit,4/11/2024
67183205fc13ae43ba22d450,"Cntct w nonvenom plant thorns & spines & sharp leaves, sqla",$26.36,dwetteriu,4/2/2024
67183205fc13ae43ba22d451,"Nondisp fx of l radial styloid pro, 7thG",$87.09,catkinsiv,12/6/2023
67183205fc13ae43ba22d452,"Poisn by antigonadtr/antiestr/antiandrg, NEC, undet, init",$4.65,apettusiw,11/9/2023
67183205fc13ae43ba22d453,"Frostbite with tissue necrosis of left foot, subs encntr",$84.35,jlangthorneix,1/3/2024
67183205fc13ae43ba22d454,"Unspecified injury of oth intrathoracic organs, init encntr",$64.99,zmacuchadairiy,9/20/2024
67183205fc13ae43ba22d455,"Other interstitial and deep keratitis, right eye",$95.47,canscombeiz,10/5/2024
67183205fc13ae43ba22d456,"Disp fx of olecran pro w intartic extn l ulna, 7thB",$38.37,abakewellj0,6/1/2024
67183205fc13ae43ba22d457,"Sltr-haris Type I physeal fracture of l calcaneus, sequela",$87.23,ldevilej1,1/29/2024
67183205fc13ae43ba22d458,"Nondisp fx of body of hamate bone, unsp wrist, sequela",$29.49,vgrethamj2,6/16/2024
67183205fc13ae43ba22d459,"Recurrent dislocation, right wrist",$18.09,bsutterj3,12/13/2023
67183205fc13ae43ba22d45a,"Flail joint, unspecified knee",$37.22,ntaffej4,4/5/2024
67183205fc13ae43ba22d45b,"Other contact with horse, sequela",$70.18,ebaggj5,10/31/2023
67183205fc13ae43ba22d45c,"Displaced spiral fracture of shaft of ulna, right arm",$25.65,ksparkwellj6,6/4/2024
67183205fc13ae43ba22d45d,"Sublux of MC (bone), proximal end of right hand, sequela",$42.98,htaklej7,6/19/2024
67183205fc13ae43ba22d45e,"Oth fx upr & low end unsp fibula, 7thR",$1.82,esurteesj8,1/20/2024
67183205fc13ae43ba22d45f,"Dislocation of MCP joint of left little finger, init",$26.29,cdaughtonj9,9/4/2024
67183205fc13ae43ba22d460,"Poisn by phenothiaz antipsychot/neurolept, self-harm, init",$93.65,faylenja,12/13/2023
67183205fc13ae43ba22d461,"Poisoning by antimycobacterial drugs, assault, init encntr",$12.40,sbisgrovejb,4/17/2024
67183205fc13ae43ba22d462,"Nondisp fx of coronoid pro of l ulna, 7thG",$23.33,mrockelljc,6/23/2024
67183205fc13ae43ba22d463,"Occupant (driver) of hv veh injured in unsp nontraf, subs",$38.10,bandraudjd,8/30/2024
67183205fc13ae43ba22d464,"Laceration of popliteal artery, left leg, initial encounter",$3.40,nchauveyje,8/8/2024
67183205fc13ae43ba22d465,Underdosing of hemostatic drugs,$87.43,mgoodboddyjf,9/7/2024
67183205fc13ae43ba22d466,Physeal fracture of phalanx of toe,$10.58,vhoverjg,3/12/2024
67183205fc13ae43ba22d467,"Poisoning by penicillins, accidental (unintentional), init",$86.27,bhedanjh,6/23/2024
67183205fc13ae43ba22d468,"Nondisp fx of epiphy (separation) (upper) of r femr, 7thG",$58.47,ghebbornji,7/11/2024
67183205fc13ae43ba22d469,"Sedative, hypnotic or anxiolytic abuse w psychotic disorder",$65.26,sdebellisjj,12/19/2023
67183205fc13ae43ba22d46a,"Acute eczematoid otitis externa, unspecified ear",$11.20,rmckevinjk,5/29/2024
67183205fc13ae43ba22d46b,Drowning and submersion due to watercraft sinking,$90.10,cmoffatjl,11/6/2023
67183205fc13ae43ba22d46c,Enctr for Obs & eval of NB for  susp diseases and cond R/O,$90.35,gcocksjm,7/13/2024
67183205fc13ae43ba22d46d,Burn of unspecified degree of left forearm,$45.35,zmccullouchjn,7/6/2024
67183205fc13ae43ba22d46e,"Contusion of left ring finger w damage to nail, init encntr",$44.67,oclarabutjo,2/27/2024
67183205fc13ae43ba22d46f,"Toxic effect of ingested mushrooms, assault",$17.38,rkeblejp,5/28/2024
67183205fc13ae43ba22d470,Unspecified retinal detachment with retinal break,$82.44,credlerjq,11/1/2023
67183205fc13ae43ba22d471,"Nondisp fx of 4th metatarsal bone, l ft, 7thD",$78.36,ethomblesonjr,12/23/2023
67183205fc13ae43ba22d472,Metatarsalgia,$81.90,lcaressjs,11/25/2023
67183205fc13ae43ba22d473,"Aneurysmal bone cyst, unspecified lower leg",$33.69,cparkissonjt,1/8/2024
67183205fc13ae43ba22d474,"Erosn implnt urethral bulking agent to surrnd org/tiss, subs",$17.43,qwardropju,6/30/2024
67183205fc13ae43ba22d475,Sedatv/hyp/anxiolytc abuse w psychotic disorder w delusions,$6.55,lsilleyjv,1/22/2024
67183205fc13ae43ba22d476,"I/I react d/t indwelling urethral catheter, init",$34.97,hdreweryjw,12/17/2023
67183205fc13ae43ba22d477,Acute embolism and thombos of superfic veins of l up extrem,$73.63,zpirsonjx,10/24/2023
67183205fc13ae43ba22d478,Corrosions involving 50-59% of body surface,$91.62,kquarejy,1/7/2024
67183205fc13ae43ba22d479,"Chronic Eustachian salpingitis, right ear",$79.09,csoughtonjz,6/21/2024
67183205fc13ae43ba22d47a,"Driver of bus injured pick-up truck, pk-up/van in traf, subs",$23.13,hdoakk0,3/2/2024
67183205fc13ae43ba22d47b,"Other lesions of median nerve, bilateral upper limbs",$35.83,rstruttmank1,12/25/2023
67183205fc13ae43ba22d47c,Bouchard's nodes (with arthropathy),$33.03,gvashchenkok2,2/19/2024
67183205fc13ae43ba22d47d,"Poisoning by oxytocic drugs, intentional self-harm, subs",$33.43,vfackrellk3,11/26/2023
67183205fc13ae43ba22d47e,Rubella arthritis,$60.00,dtolandk4,11/28/2023
67183205fc13ae43ba22d47f,"Displaced intertroch fx l femur, init for opn fx type 3A/B/C",$77.62,jprozesckyk5,3/30/2024
67183205fc13ae43ba22d480,Laceration of adductor musc/fasc/tend unsp thigh,$75.31,jsqueersk6,11/11/2023
67183205fc13ae43ba22d481,"Oth fracture of first lum vertebra, subs for fx w routn heal",$75.02,nmoroneyk7,11/6/2023
67183205fc13ae43ba22d482,"Subluxation of MCP joint of left little finger, sequela",$28.10,pperkinsonk8,1/8/2024
67183205fc13ae43ba22d483,"Disorder of ligament, unspecified hip",$66.17,celmank9,4/18/2024
